rank;time_s;freq_from_hz;freq_to_hz;energy
13512;10.900;3150;3200;2.53147101e-08
13513;7.800;3250;3300;2.52867392e-08
13514;7.100;3500;3550;2.52380269e-08
13515;7.000;3950;4000;2.52189512e-08
13516;1.600;3500;3550;2.52093877e-08
13517;15.600;4550;4600;2.51627436e-08
13518;7.600;3650;3700;2.51375068e-08
13519;10.600;3100;3150;2.51253105e-08
13520;9.300;4100;4150;2.50889626e-08
13521;1.300;2900;2950;2.50854923e-08
13522;11.500;2750;2800;2.49913304e-08
13523;7.300;4100;4150;2.49238371e-08
13524;7.700;3650;3700;2.49066309e-08
13525;0.600;3350;3400;2.48370649e-08
13526;1.100;4150;4200;2.47240095e-08
13527;6.000;4600;4650;2.45771294e-08
13528;15.900;4550;4600;2.45545456e-08
13529;10.100;3400;3450;2.43749198e-08
13530;7.100;3300;3350;2.43365744e-08
13531;6.600;3700;3750;2.42590846e-08
13532;11.300;2600;2650;2.41764269e-08
13533;6.200;4950;5000;2.41455608e-08
13534;10.900;3000;3050;2.41164037e-08
13535;9.600;4350;4400;2.40393868e-08
13536;0.100;1050;1100;2.40047415e-08
13537;0.800;4850;4900;2.39592311e-08
13538;10.400;3350;3400;2.38866699e-08
13539;13.800;4100;4150;2.38309522e-08
13540;10.200;3400;3450;2.37625872e-08
13541;2.600;2700;2750;2.37439880e-08
13542;6.200;4350;4400;2.36861454e-08
13543;10.000;3500;3550;2.36813778e-08
13544;10.500;3100;3150;2.36335000e-08
13545;0.300;4150;4200;2.35491735e-08
13546;11.200;3250;3300;2.34507266e-08
13547;7.200;3450;3500;2.33935993e-08
13548;13.600;3700;3750;2.32544853e-08
13549;1.200;4300;4350;2.32271040e-08
13550;1.500;2450;2500;2.32184759e-08
13551;7.100;3350;3400;2.31188015e-08
13552;6.500;4900;4950;2.31097057e-08
13553;7.000;3750;3800;2.30831823e-08
13554;7.400;3400;3450;2.30591483e-08
13555;6.100;4750;4800;2.29751195e-08
13556;6.600;4400;4450;2.29027012e-08
13557;7.200;3750;3800;2.28414296e-08
13558;1.200;4250;4300;2.27682303e-08
13559;6.900;4800;4850;2.27648126e-08
13560;9.200;4300;4350;2.26604638e-08
13561;7.300;4250;4300;2.26152659e-08
13562;10.300;3050;3100;2.25741574e-08
13563;0.600;3850;3900;2.25536921e-08
13564;0.100;1100;1150;2.25513998e-08
13565;11.600;2750;2800;2.25472260e-08
13566;9.900;3700;3750;2.24171924e-08
13567;0.100;1000;1050;2.24059083e-08
13568;9.300;4450;4500;2.23921363e-08
13569;9.800;3850;3900;2.23176439e-08
13570;7.300;4150;4200;2.22747983e-08
13571;5.800;4550;4600;2.22422821e-08
13572;6.300;4950;5000;2.22229676e-08
13573;7.200;3500;3550;2.21098185e-08
13574;6.300;4750;4800;2.20401019e-08
13575;9.600;3900;3950;2.19599352e-08
13576;6.600;4950;5000;2.19348553e-08
13577;6.700;4700;4750;2.18959238e-08
13578;2.300;2700;2750;2.17250700e-08
13579;1.600;3400;3450;2.15698080e-08
13580;9.500;4600;4650;2.14657632e-08
13581;9.100;4850;4900;2.14578942e-08
13582;7.100;3450;3500;2.14482244e-08
13583;7.200;3300;3350;2.14432156e-08
13584;6.900;4450;4500;2.14295196e-08
13585;2.300;2650;2700;2.13418372e-08
13586;0.100;1150;1200;2.12156960e-08
13587;6.700;4350;4400;2.11590280e-08
13588;7.400;4250;4300;2.11198708e-08
13589;1.700;2450;2500;2.11132088e-08
13590;6.700;4100;4150;2.11040928e-08
13591;6.700;4450;4500;2.10617796e-08
13592;7.400;3750;3800;2.10050722e-08
13593;9.600;3650;3700;2.10035149e-08
13594;1.200;4950;5000;2.09731827e-08
13595;5.900;4750;4800;2.09293655e-08
13596;7.300;4050;4100;2.08644653e-08
13597;2.000;2850;2900;2.08431375e-08
13598;1.600;2450;2500;2.08328993e-08
13599;0.100;1200;1250;2.08244261e-08
13600;6.200;4900;4950;2.07542539e-08
13601;0.800;4500;4550;2.07515672e-08
13602;0.100;1250;1300;2.07456906e-08
13603;7.200;4150;4200;2.07346017e-08
13604;9.800;3900;3950;2.06890911e-08
13605;13.700;4300;4350;2.06799775e-08
13606;7.800;3100;3150;2.06491162e-08
13607;3.100;2300;2350;2.06482062e-08
13608;7.200;4850;4900;2.06437230e-08
13609;10.100;3700;3750;2.06220263e-08
13610;7.800;2900;2950;2.05562748e-08
13611;7.800;3850;3900;2.05325235e-08
13612;0.100;650;700;2.03771962e-08
13613;6.500;4700;4750;2.03562314e-08
13614;0.600;3600;3650;2.02352318e-08
13615;9.700;3900;3950;2.02157656e-08
13616;11.800;2700;2750;2.01441923e-08
13617;3.400;2300;2350;2.01179807e-08
13618;10.500;3450;3500;2.00536833e-08
13619;0.600;4150;4200;2.00352633e-08
13620;11.800;2800;2850;1.99382814e-08
13621;13.500;4000;4050;1.98492961e-08
13622;0.800;4300;4350;1.98324792e-08
13623;7.000;4050;4100;1.97519947e-08
13624;10.500;3550;3600;1.97431378e-08
13625;1.300;2250;2300;1.97377083e-08
13626;0.100;1300;1350;1.97313108e-08
13627;10.000;3700;3750;1.96559759e-08
13628;1.300;3000;3050;1.95769999e-08
13629;1.700;3400;3450;1.95724202e-08
13630;11.000;3150;3200;1.95527916e-08
13631;15.900;4350;4400;1.95413771e-08
13632;6.700;3700;3750;1.95373106e-08
13633;1.200;4450;4500;1.95300259e-08
13634;6.600;4350;4400;1.94525580e-08
13635;9.900;3750;3800;1.94340455e-08
13636;10.400;3750;3800;1.94323053e-08
13637;10.000;3750;3800;1.94161500e-08
13638;10.800;3550;3600;1.93869877e-08
13639;15.800;4550;4600;1.93777727e-08
13640;7.100;4000;4050;1.93119645e-08
13641;7.100;4250;4300;1.92891364e-08
13642;13.300;4800;4850;1.91969289e-08
13643;6.400;4300;4350;1.91942893e-08
13644;5.600;4550;4600;1.91808534e-08
13645;6.700;4750;4800;1.91076773e-08
13646;13.500;4550;4600;1.90758045e-08
13647;6.600;4750;4800;1.89944640e-08
13648;13.600;4450;4500;1.89609896e-08
13649;11.700;2600;2650;1.89381688e-08
13650;9.700;3650;3700;1.89374535e-08
13651;13.400;4550;4600;1.89280822e-08
13652;6.300;4600;4650;1.88227680e-08
13653;13.700;3950;4000;1.88014222e-08
13654;10.400;3450;3500;1.86550783e-08
13655;11.700;2800;2850;1.85554800e-08
13656;3.100;2500;2550;1.81660428e-08
13657;7.200;4000;4050;1.81557269e-08
13658;10.500;3050;3100;1.81512804e-08
13659;1.300;2600;2650;1.81420926e-08
13660;3.000;3150;3200;1.81182413e-08
13661;6.500;4500;4550;1.80328387e-08
13662;11.500;2800;2850;1.78599127e-08
13663;7.400;3000;3050;1.78437958e-08
13664;7.000;4450;4500;1.77676105e-08
13665;11.400;2350;2400;1.76549327e-08
13666;0.100;950;1000;1.76291437e-08
13667;7.400;3500;3550;1.76074231e-08
13668;6.500;4600;4650;1.75169893e-08
13669;10.300;3750;3800;1.75149732e-08
13670;13.600;4700;4750;1.74785646e-08
13671;6.300;4900;4950;1.73090697e-08
13672;5.900;4700;4750;1.72952377e-08
13673;7.600;3800;3850;1.72856933e-08
13674;9.400;4450;4500;1.72581493e-08
13675;3.300;2300;2350;1.72283826e-08
13676;10.500;3350;3400;1.72130947e-08
13677;7.500;3500;3550;1.71912129e-08
13678;6.800;3700;3750;1.71826534e-08
13679;2.600;2650;2700;1.71722661e-08
13680;3.100;3150;3200;1.70782853e-08
13681;1.500;3450;3500;1.70638568e-08
13682;6.900;3700;3750;1.69997040e-08
13683;9.300;4050;4100;1.69905008e-08
13684;9.700;3750;3800;1.69838769e-08
13685;1.800;3450;3500;1.69440466e-08
13686;0.100;1350;1400;1.69342901e-08
13687;13.800;4050;4100;1.68777411e-08
13688;10.800;3000;3050;1.68397290e-08
13689;0.600;3050;3100;1.68233553e-08
13690;1.300;3050;3100;1.67892282e-08
13691;7.000;3900;3950;1.67241858e-08
13692;9.200;4800;4850;1.66414236e-08
13693;9.500;4000;4050;1.66100924e-08
13694;7.800;3350;3400;1.65760971e-08
13695;3.200;2300;2350;1.64787822e-08
13696;7.500;3300;3350;1.64767817e-08
13697;7.100;3950;4000;1.64551914e-08
13698;11.500;3150;3200;1.64535866e-08
13699;7.100;4150;4200;1.64272398e-08
13700;7.700;3250;3300;1.64111287e-08
13701;1.200;3900;3950;1.63789548e-08
13702;7.500;3350;3400;1.63458376e-08
13703;2.800;3150;3200;1.63321631e-08
13704;7.100;4850;4900;1.63053975e-08
13705;9.400;4100;4150;1.62811698e-08
13706;9.100;4900;4950;1.62041168e-08
13707;7.000;4250;4300;1.60968016e-08
13708;7.600;4250;4300;1.60796883e-08
13709;9.700;4650;4700;1.60743958e-08
13710;10.700;3300;3350;1.60147009e-08
13711;6.800;3900;3950;1.59571892e-08
13712;9.300;4800;4850;1.59241026e-08
13713;5.700;4550;4600;1.58849165e-08
13714;7.600;3500;3550;1.58734064e-08
13715;13.400;4000;4050;1.58677450e-08
13716;7.300;4850;4900;1.57751569e-08
13717;0.300;4600;4650;1.57161203e-08
13718;3.000;2500;2550;1.57123751e-08
13719;6.700;4300;4350;1.56022052e-08
13720;10.400;3100;3150;1.55687496e-08
13721;13.600;4300;4350;1.55189429e-08
13722;7.600;3350;3400;1.55086812e-08
13723;7.000;4000;4050;1.53588802e-08
13724;9.600;4650;4700;1.53100030e-08
13725;11.600;2800;2850;1.52981351e-08
13726;1.800;2450;2500;1.52979001e-08
13727;1.200;4650;4700;1.52715128e-08
13728;10.400;3050;3100;1.52378093e-08
13729;2.700;3600;3650;1.51384295e-08
13730;7.400;3350;3400;1.50817126e-08
13731;13.800;4150;4200;1.50258340e-08
13732;9.400;4050;4100;1.50025746e-08
13733;6.900;3900;3950;1.48352575e-08
13734;7.800;3300;3350;1.47771913e-08
13735;7.200;3400;3450;1.47490600e-08
13736;7.700;3500;3550;1.47301836e-08
13737;6.200;4600;4650;1.46530732e-08
13738;7.800;3550;3600;1.46114575e-08
13739;9.300;3800;3850;1.42392423e-08
13740;11.500;2600;2650;1.41806376e-08
13741;7.600;4100;4150;1.41302531e-08
13742;10.800;2950;3000;1.41125147e-08
13743;10.800;3300;3350;1.40913972e-08
13744;10.700;2950;3000;1.39768174e-08
13745;7.100;3700;3750;1.39302447e-08
13746;10.200;3600;3650;1.38990156e-08
13747;3.000;1750;1800;1.38694023e-08
13748;2.900;3150;3200;1.37280555e-08
13749;7.600;3300;3350;1.37060815e-08
13750;10.700;3050;3100;1.36855173e-08
13751;10.400;3500;3550;1.36840265e-08
13752;6.600;4300;4350;1.36728815e-08
13753;11.700;2700;2750;1.36691411e-08
13754;6.900;4300;4350;1.36092970e-08
13755;0.100;1400;1450;1.35361222e-08
13756;9.200;4750;4800;1.35357164e-08
13757;7.300;4800;4850;1.34993341e-08
13758;13.400;4500;4550;1.34892125e-08
13759;6.800;4400;4450;1.34713122e-08
13760;7.700;3350;3400;1.34652578e-08
13761;7.700;3300;3350;1.34398362e-08
13762;9.300;4950;5000;1.34313839e-08
13763;7.700;4200;4250;1.34168325e-08
13764;2.500;2650;2700;1.34119602e-08
13765;7.700;3800;3850;1.33783668e-08
13766;7.000;4400;4450;1.33434834e-08
13767;9.800;3700;3750;1.33228612e-08
13768;10.600;3050;3100;1.32835870e-08
13769;0.600;3300;3350;1.32832426e-08
13770;0.800;4900;4950;1.32787776e-08
13771;6.300;4500;4550;1.32682198e-08
13772;1.500;3400;3450;1.31841513e-08
13773;9.400;4150;4200;1.31019102e-08
13774;11.600;2700;2750;1.30186364e-08
13775;6.200;4300;4350;1.29777270e-08
13776;3.400;3200;3250;1.29641819e-08
13777;7.800;3650;3700;1.29044963e-08
13778;6.600;4900;4950;1.28790982e-08
13779;1.400;3000;3050;1.27973934e-08
13780;11.100;3150;3200;1.27643190e-08
13781;2.900;3600;3650;1.27576226e-08
13782;1.400;2900;2950;1.27323760e-08
13783;0.600;4800;4850;1.27003669e-08
13784;7.800;2950;3000;1.25793119e-08
13785;1.900;3250;3300;1.25582561e-08
13786;7.800;3400;3450;1.25469450e-08
13787;9.300;4300;4350;1.25326822e-08
13788;10.700;3100;3150;1.25272621e-08
13789;9.400;4300;4350;1.25264886e-08
13790;6.800;4350;4400;1.24748934e-08
13791;7.600;3850;3900;1.24358119e-08
13792;7.000;3700;3750;1.23989486e-08
13793;1.500;2950;3000;1.23683650e-08
13794;10.900;3050;3100;1.23626804e-08
13795;13.800;3700;3750;1.22754981e-08
13796;13.400;4800;4850;1.21867464e-08
13797;9.800;3750;3800;1.21820801e-08
13798;10.300;3400;3450;1.21208806e-08
13799;6.800;4750;4800;1.20647305e-08
13800;3.100;2550;2600;1.20633872e-08
13801;7.300;3750;3800;1.20181424e-08
13802;9.300;4750;4800;1.20106539e-08
13803;1.800;3250;3300;1.19973993e-08
13804;7.100;4050;4100;1.19705883e-08
13805;1.100;4850;4900;1.18431343e-08
13806;7.100;3900;3950;1.18126852e-08
13807;7.100;4400;4450;1.16894993e-08
13808;7.300;3900;3950;1.15059502e-08
13809;9.900;4200;4250;1.14392235e-08
13810;7.000;4800;4850;1.13886175e-08
13811;9.500;3950;4000;1.13452868e-08
13812;9.800;3650;3700;1.13058153e-08
13813;0.000;0;50;1.12833769e-08
13814;9.500;3800;3850;1.12505797e-08
13815;6.900;4350;4400;1.11956202e-08
13816;13.700;4700;4750;1.11726899e-08
13817;1.700;3500;3550;1.11663539e-08
13818;0.100;1450;1500;1.11396407e-08
13819;10.900;3300;3350;1.11150031e-08
13820;9.900;3850;3900;1.10988414e-08
13821;7.400;3300;3350;1.10423906e-08
13822;9.200;4700;4750;1.10347248e-08
13823;11.000;3000;3050;1.10189781e-08
13824;1.300;3950;4000;1.09946709e-08
13825;1.900;2450;2500;1.08636041e-08
13826;7.000;4350;4400;1.08549883e-08
13827;7.100;3750;3800;1.08470409e-08
13828;3.200;2500;2550;1.08397694e-08
13829;7.000;4500;4550;1.08028748e-08
13830;7.200;4050;4100;1.07896842e-08
13831;9.700;3600;3650;1.07753033e-08
13832;7.200;4650;4700;1.06651676e-08
13833;0.600;4100;4150;1.06228782e-08
13834;3.000;2550;2600;1.05783270e-08
13835;7.700;4150;4200;1.05454168e-08
13836;7.400;3700;3750;1.05294693e-08
13837;11.300;3200;3250;1.05283543e-08
13838;3.200;3150;3200;1.04773016e-08
13839;9.600;3950;4000;1.03064479e-08
13840;0.600;3900;3950;1.02676830e-08
13841;10.700;3750;3800;1.02514166e-08
13842;0.300;4450;4500;1.02489905e-08
13843;0.100;700;750;1.02168971e-08
13844;10.800;3100;3150;1.01656869e-08
13845;13.800;3750;3800;1.01342694e-08
13846;7.300;4000;4050;1.01247991e-08
13847;10.400;3400;3450;1.01217023e-08
13848;7.800;4200;4250;9.96189826e-09
13849;11.600;2600;2650;9.93578846e-09
13850;9.500;4100;4150;9.89754777e-09
13851;9.400;3800;3850;9.89238861e-09
13852;9.600;4100;4150;9.81644769e-09
13853;0.600;4000;4050;9.77925873e-09
13854;1.400;2200;2250;9.74890828e-09
13855;6.800;4900;4950;9.73866255e-09
13856;0.100;900;950;9.73654404e-09
13857;0.600;4750;4800;9.73010176e-09
13858;3.100;1750;1800;9.67639919e-09
13859;9.700;4150;4200;9.67154666e-09
13860;7.300;4450;4500;9.65017856e-09
13861;1.800;3400;3450;9.64889862e-09
13862;9.900;3650;3700;9.63222843e-09
13863;1.600;4000;4050;9.60554879e-09
13864;7.000;4700;4750;9.59992681e-09
13865;2.700;2650;2700;9.57468923e-09
13866;1.600;2950;3000;9.57177088e-09
13867;1.600;3250;3300;9.52622301e-09
13868;11.200;3200;3250;9.52397383e-09
13869;7.400;4850;4900;9.52178713e-09
13870;13.700;3700;3750;9.47637043e-09
13871;7.700;3400;3450;9.40599491e-09
13872;7.200;3950;4000;9.39622577e-09
13873;9.600;3800;3850;9.37734942e-09
13874;6.600;4600;4650;9.37412505e-09
13875;10.700;3000;3050;9.34695371e-09
13876;2.500;3650;3700;9.33656669e-09
13877;7.200;3900;3950;9.33042178e-09
13878;9.700;4000;4050;9.32543243e-09
13879;0.100;1500;1550;9.26388546e-09
13880;7.100;4450;4500;9.24762899e-09
13881;10.100;3750;3800;9.24100230e-09
13882;10.000;4350;4400;9.21721852e-09
13883;11.000;2950;3000;9.20716111e-09
13884;13.600;4750;4800;9.19622483e-09
13885;6.700;4950;5000;9.19531118e-09
13886;6.100;4550;4600;9.19188278e-09
13887;7.600;4150;4200;9.18797485e-09
13888;7.500;4000;4050;9.14135383e-09
13889;7.100;4650;4700;9.14018263e-09
13890;10.500;3400;3450;9.13923942e-09
13891;9.400;4400;4450;9.09893292e-09
13892;1.200;3350;3400;9.07569079e-09
13893;6.600;4500;4550;9.05004955e-09
13894;2.800;3600;3650;9.04643198e-09
13895;1.300;4650;4700;9.04031384e-09
13896;2.700;2700;2750;8.91944606e-09
13897;7.400;4150;4200;8.86133590e-09
13898;1.500;2900;2950;8.84002848e-09
13899;6.800;4500;4550;8.69777670e-09
13900;9.400;4950;5000;8.69246808e-09
13901;13.700;4150;4200;8.66514977e-09
13902;1.200;3850;3900;8.63258482e-09
13903;10.900;2950;3000;8.61904352e-09
13904;7.200;4800;4850;8.61791730e-09
13905;11.000;3550;3600;8.60266155e-09
13906;2.100;2850;2900;8.59067529e-09
13907;13.700;4000;4050;8.58986348e-09
13908;6.400;4600;4650;8.56432159e-09
13909;1.600;2250;2300;8.51669501e-09
13910;2.100;3550;3600;8.47155796e-09
13911;9.600;4450;4500;8.42685039e-09
13912;10.100;4200;4250;8.42254183e-09
13913;9.200;4550;4600;8.39700442e-09
13914;9.600;4300;4350;8.34728544e-09
13915;9.700;4300;4350;8.34226637e-09
13916;7.500;4100;4150;8.32689313e-09
13917;10.200;4200;4250;8.31704980e-09
13918;7.200;3700;3750;8.30880918e-09
13919;10.900;3100;3150;8.29062277e-09
13920;0.600;4500;4550;8.27308712e-09
13921;9.500;4050;4100;8.25897578e-09
13922;11.500;3250;3300;8.24121918e-09
13923;6.800;4450;4500;8.23509633e-09
13924;10.900;3550;3600;8.21792382e-09
13925;2.300;3650;3700;8.19160076e-09
13926;0.600;3800;3850;8.18282046e-09
13927;10.600;3350;3400;8.15654909e-09
13928;10.600;3450;3500;8.15195186e-09
13929;7.800;3500;3550;8.12852856e-09
13930;13.700;4450;4500;8.10206959e-09
13931;6.800;4300;4350;8.09568224e-09
13932;10.600;3750;3800;8.07431425e-09
13933;7.600;3450;3500;8.05647735e-09
13934;13.600;4550;4600;8.05640525e-09
13935;6.700;4900;4950;8.02545007e-09
13936;13.300;4850;4900;7.98809025e-09
13937;7.500;4150;4200;7.92520601e-09
13938;13.700;3750;3800;7.92506660e-09
13939;7.600;3400;3450;7.90556879e-09
13940;10.300;3700;3750;7.89594689e-09
13941;13.400;4350;4400;7.88106125e-09
13942;7.600;4850;4900;7.82595578e-09
13943;7.700;4850;4900;7.79793865e-09
13944;9.700;4350;4400;7.78509467e-09
13945;6.200;4550;4600;7.78180024e-09
13946;6.900;4700;4750;7.77484002e-09
13947;11.100;2950;3000;7.65506397e-09
13948;1.300;4450;4500;7.62704019e-09
13949;7.300;4400;4450;7.58291550e-09
13950;7.500;3450;3500;7.54760346e-09
13951;10.000;3850;3900;7.54633877e-09
13952;13.600;4350;4400;7.50521851e-09
13953;7.400;3950;4000;7.49962367e-09
13954;11.300;3250;3300;7.47105480e-09
13955;7.400;4400;4450;7.46895351e-09
13956;0.100;1550;1600;7.43752527e-09
13957;9.700;3950;4000;7.40661538e-09
13958;1.900;4050;4100;7.33692405e-09
13959;9.500;4350;4400;7.33530612e-09
13960;7.100;4800;4850;7.28565469e-09
13961;9.400;4750;4800;7.28390883e-09
13962;10.800;3050;3100;7.28219799e-09
13963;0.600;4450;4500;7.26383737e-09
13964;11.100;3200;3250;7.24725579e-09
13965;11.000;3200;3250;7.23760461e-09
13966;9.800;4450;4500;7.23562568e-09
13967;7.300;3450;3500;7.23321943e-09
13968;9.300;4500;4550;7.19864460e-09
13969;3.200;2550;2600;7.17739849e-09
13970;1.300;4900;4950;7.16485080e-09
13971;7.200;4400;4450;7.14645000e-09
13972;9.800;4350;4400;7.13314510e-09
13973;0.800;4350;4400;7.13016045e-09
13974;6.900;4500;4550;7.00751185e-09
13975;10.100;4250;4300;6.97724822e-09
13976;11.600;3250;3300;6.96743906e-09
13977;7.400;4450;4500;6.95279843e-09
13978;6.800;4600;4650;6.93320751e-09
13979;13.800;4300;4350;6.92328426e-09
13980;9.400;4800;4850;6.86470910e-09
13981;10.200;3700;3750;6.84001653e-09
13982;7.400;3450;3500;6.82954755e-09
13983;7.700;3950;4000;6.77529038e-09
13984;1.400;4950;5000;6.72930551e-09
13985;9.700;4450;4500;6.72782977e-09
13986;6.900;4750;4800;6.69406578e-09
13987;1.900;3550;3600;6.66545720e-09
13988;13.500;4500;4550;6.65582481e-09
13989;3.000;3600;3650;6.64599335e-09
13990;1.500;2200;2250;6.62993919e-09
13991;7.300;3700;3750;6.62500773e-09
13992;7.100;4500;4550;6.61577666e-09
13993;0.600;4400;4450;6.58973590e-09
13994;1.500;3000;3050;6.58652451e-09
13995;11.100;3550;3600;6.58280632e-09
13996;1.300;4300;4350;6.57156244e-09
13997;10.800;3750;3800;6.56043505e-09
13998;1.400;3050;3100;6.55638977e-09
13999;13.800;3800;3850;6.51112845e-09
14000;7.000;4650;4700;6.50830180e-09
14001;1.800;4050;4100;6.47545841e-09
14002;10.400;3700;3750;6.47386935e-09
14003;5.900;4550;4600;6.45017067e-09
14004;9.200;4900;4950;6.44046808e-09
14005;7.500;3950;4000;6.43665690e-09
14006;7.400;4100;4150;6.40296707e-09
14007;7.000;4750;4800;6.38624757e-09
14008;7.500;4850;4900;6.38445057e-09
14009;11.000;3100;3150;6.38331057e-09
14010;1.700;2950;3000;6.37819147e-09
14011;10.800;3450;3500;6.35183519e-09
14012;9.700;3800;3850;6.35007917e-09
14013;7.800;3750;3800;6.30647299e-09
14014;7.500;3700;3750;6.28310625e-09
14015;13.600;4000;4050;6.26620156e-09
14016;7.500;4050;4100;6.25469963e-09
14017;7.000;4300;4350;6.23115306e-09
14018;13.800;4700;4750;6.21616574e-09
14019;11.400;3200;3250;6.20860597e-09
14020;9.200;4850;4900;6.20596177e-09
14021;7.600;4050;4100;6.20108147e-09
14022;11.000;3450;3500;6.18880074e-09
14023;1.200;3700;3750;6.14718419e-09
14024;9.600;4050;4100;6.12913089e-09
14025;6.800;4950;5000;6.12654069e-09
14026;1.400;2250;2300;6.11975338e-09
14027;7.800;4850;4900;6.09306606e-09
14028;13.700;4550;4600;6.09289480e-09
14029;7.200;4700;4750;6.07131554e-09
14030;7.200;4300;4350;6.05432017e-09
14031;7.100;4700;4750;5.99517075e-09
14032;7.500;4800;4850;5.99174376e-09
14033;7.200;4350;4400;5.98426357e-09
14034;11.800;2600;2650;5.98048487e-09
14035;7.700;3750;3800;5.96181620e-09
14036;7.500;3750;3800;5.95648068e-09
14037;7.700;3850;3900;5.92659176e-09
14038;2.000;3250;3300;5.92581192e-09
14039;3.000;2650;2700;5.91067964e-09
14040;1.700;2250;2300;5.90862236e-09
14041;1.700;3250;3300;5.90731923e-09
14042;10.200;3750;3800;5.89552504e-09
14043;2.400;3650;3700;5.88956340e-09
14044;1.500;2250;2300;5.88687366e-09
14045;7.800;3700;3750;5.86537498e-09
14046;3.100;2650;2700;5.85662101e-09
14047;0.100;1600;1650;5.84112700e-09
14048;13.800;3950;4000;5.83256338e-09
14049;11.200;2950;3000;5.81269160e-09
14050;7.200;4450;4500;5.80789276e-09
14051;13.700;4750;4800;5.80191194e-09
14052;10.500;3500;3550;5.79844019e-09
